iteration,best_adapta,JaccarI,JaccarP,SoresP,execution
5,1.5879092192396047e-10,0.45412769396257535,0.383210608238988,0.532514827621362,0
10,1.5984029035944571e-10,0.5299341081461824,0.5734097299138579,0.7169193470259606,0
15,1.5984029035944571e-10,0.5988638902854589,0.5981492538535882,0.7377490142707536,0
20,4.811904212251557e-10,0.5211729991141756,0.5494192389806424,0.695747458481758,0
25,4.811904212251557e-10,0.9126984126984126,0.8619047619047622,0.9199677938808376,0
30,4.816040473714732e-10,0.8994408369408369,0.8489718614718618,0.9098574375815752,0
35,4.816040473714732e-10,0.7657712657712658,0.6439607723431253,0.7677841063928017,0
40,4.816040473714732e-10,0.8261201761201762,0.7143144509811179,0.8154926532016314,0
45,4.816040473714732e-10,0.9009139009139009,0.835194805194805,0.9021671328078642,0
50,4.816040473714732e-10,0.8525844525844526,0.7615201066181453,0.8494769786531797,0
55,4.816040473714732e-10,0.8424723424723425,0.7432175232175233,0.8379372747488691,0
60,4.816040473714732e-10,0.8292633292633292,0.719845998228351,0.8177562219118287,0
65,4.816040473714732e-10,0.895141895141895,0.819238539238539,0.8880808080808072,0
70,4.816040473714732e-10,0.897028897028897,0.8367277167277172,0.9035172235172239,0
75,4.816040473714732e-10,0.8261183261183261,0.7298822473822472,0.8301969560429648,0
80,4.817148563935244e-10,0.7334887334887336,0.7968142968142967,0.8773352573352569,0
85,4.817148563935244e-10,0.6854395604395604,0.7150688817355484,0.8244611770973325,0
90,4.817148563935244e-10,0.8212454212454212,0.7205806539139874,0.8273115773115769,0
95,4.817148563935244e-10,0.8998778998778998,0.8303052503052508,0.8984848484848483,0
100,4.817148563935244e-10,0.9078907203907204,0.8428062678062683,0.9070422213937126,0
5,5.469251470050745e-10,0.5844317356572258,0.4654302149709787,0.615940907598853,1
10,5.469251470050745e-10,0.830646332607117,0.7523918319764555,0.849711752989433,1
15,5.469251470050745e-10,0.8314814814814815,0.7278867102396513,0.8313142967249245,1
20,5.469251470050745e-10,0.836238198983297,0.7356421145456237,0.837864272587298,1
25,5.469251470050745e-10,0.9164488017429194,0.8552868554829343,0.9154741554741557,1
30,5.469251470050745e-10,0.8477124183006537,0.7572415242900282,0.8565296255903107,1
35,5.469251470050745e-10,0.9183006535947713,0.8589802392691971,0.9180952380952376,1
40,5.469251470050745e-10,0.8905228758169935,0.8149103696059323,0.8913227513227511,1
45,5.469251470050745e-10,0.9460784313725491,0.9043687650498798,0.9449735449735446,1
50,5.469251470050745e-10,0.8533769063180827,0.755716947597753,0.8456866804692889,1
55,5.469251470050745e-10,0.8878968253968254,0.8133719983719978,0.8852806720922659,1
60,5.469251470050745e-10,0.9018518518518519,0.8437817719680467,0.9102146810192789,1
65,5.469251470050745e-10,0.9183006535947713,0.8570309215304058,0.9166137566137563,1
70,5.469251470050745e-10,0.9198257080610021,0.861394335511983,0.9182010582010578,1
75,5.469251470050745e-10,0.8522875816993465,0.7571718214133077,0.8450796004967306,1
80,5.691240420227358e-10,0.8117164507128387,0.7436777401018888,0.8482338734567245,1
85,5.691240420227358e-10,0.938844933684975,0.8946711004089748,0.9412542794895734,1
90,5.691240420227358e-10,0.8753009975920193,0.7995635057141769,0.8835463519797417,1
95,5.691240420227358e-10,0.9753086419753088,0.9555555555555557,0.975,1
100,5.691240420227358e-10,0.9506172839506173,0.9120987654320991,0.95,1
