execution,best_adapta,JaccarI,JaccarP,SoresP
0,1.1736349590865149e-08,0.7981593841887958,0.6683123671151817,0.7896632971293178
1,1.1899616111045666e-08,0.6800859844203497,0.5446732196349794,0.6914834528223538
