execution,best_adapta,JaccarI,JaccarP,SoresP
0,1.1801015242964137e-08,0.7070279966564798,0.5632350768053068,0.7074528844871854
1,1.1899616111045666e-08,0.7232555293958803,0.5921660801352593,0.7323677056128395
