execution,best_adapta,JaccarI,JaccarP,SoresP
0,1.1906565436041241e-08,0.7120937069466482,0.5724867901554287,0.7083637869107231
1,1.1892945407208131e-08,0.7103451917306405,0.5591525456506912,0.7042346313848237
