execution,best_adapta,JaccarI,JaccarP,SoresP
0,1.1836554172678693e-08,0.8060008037020729,0.6856849458016536,0.8062881881310535
1,1.1736349590865149e-08,0.7002969038185756,0.563158364688599,0.7082237145568476
