execution,best_adapta,JaccarI,JaccarP,SoresP
0,1.1899616111045666e-08,0.6941548141496541,0.5492463775017656,0.6947616923362973
1,1.1899616111045666e-08,0.7638945973569298,0.6447522699600932,0.7747920490821649
