execution,best_adapta,JaccarI,JaccarP,SoresP
0,1.1874519854554338e-08,0.7545357370892131,0.6285333454311506,0.7616761387019495
1,6.282659065890484e-10,0.7485331951998618,0.6151367646654293,0.7548202002141328
