execution,best_adapta,JaccarI,JaccarP,SoresP
0,1.1836554172678693e-08,0.8381089783454391,0.7334728604583883,0.8376243893039447
1,1.188602041471902e-08,0.7970512412437383,0.6733643624322387,0.7965562041553869
