execution,best_adapta,JaccarI,JaccarP,SoresP
0,1.1538273861887976e-08,0.7829887155996546,0.655431533295813,0.7821109096712217
1,6.177473069036055e-10,0.7822717200494979,0.650141065942058,0.7805475990195396
