execution,best_adapta,JaccarI,JaccarP,SoresP
0,6.237528988077675e-10,0.7879144136286993,0.6767567490776213,0.7999858677521725
1,1.188602041471902e-08,0.8476401909293143,0.7488028383557906,0.8491520533398671
