iteration,best_adapta,JaccarI,JaccarP,SoresP,execution
5,4.3546130074723435e-10,0.4011983506096259,0.3492372122603503,0.5062118666475193,1
10,8.21260764468035e-10,0.37033072085546626,0.38170620290200746,0.5408536021243334,1
15,2.1794507351304518e-09,0.3705791987421208,0.4148014936506455,0.5712109807435486,1
20,2.1794507351304518e-09,0.7386129374088621,0.6081965026150576,0.7468116295316864,1
25,1.0356848709962454e-08,0.6658735211886865,0.6028284012077391,0.7428057450689004,1
30,1.0958542209171539e-08,0.6858921411154267,0.5814596033684939,0.7252804947920793,1
35,1.0958542209171539e-08,0.7182448418645528,0.5912263199603713,0.7314388854616415,1
40,1.101515701497272e-08,0.6646983620667832,0.5440035231576633,0.6939959803062653,1
45,1.101515701497272e-08,0.7291615972988523,0.5855850228174062,0.7269803680680941,1
50,1.101515701497272e-08,0.7808394029240263,0.6435875901792295,0.7697908688764059,1
55,1.101515701497272e-08,0.7437773975441674,0.6125489568341607,0.7448129661438895,1
60,1.101515701497272e-08,0.7420133816418646,0.6112381908494507,0.7480833754581775,1
65,1.101515701497272e-08,0.7188336942077912,0.5780627594104466,0.7193807965068076,1
70,1.101515701497272e-08,0.747375593866822,0.6109195344865814,0.748309309163425,1
75,1.101515701497272e-08,0.7285184080720716,0.5991497158887856,0.7387617558347858,1
80,1.101515701497272e-08,0.7836401572856682,0.6589986711375386,0.7846618901277891,1
85,1.101515701497272e-08,0.7179053918218006,0.5825031058387294,0.7250993004818875,1
90,1.101515701497272e-08,0.7675880009987339,0.633498745089883,0.7651597958158541,1
95,1.101515701497272e-08,0.717863875126517,0.5668646516350037,0.7095857729384061,1
100,1.101515701497272e-08,0.7092591633660214,0.5560939153198996,0.6926411091661585,1
105,1.101515701497272e-08,0.6752935474477181,0.538397273595769,0.6843430719923227,1
110,1.101515701497272e-08,0.8024563165688038,0.6759479162869304,0.7943904986054457,1
115,1.101515701497272e-08,0.7426670158985572,0.6162571517690661,0.7531555146984178,1
120,1.101515701497272e-08,0.7748898079522433,0.639203944187492,0.7701251042035274,1
125,1.101515701497272e-08,0.7000985269174126,0.5570433802535677,0.7037401374162656,1
130,1.101515701497272e-08,0.7547272382282703,0.6145353161089891,0.7484889022259602,1
135,1.101515701497272e-08,0.7412740667771629,0.6205682592666526,0.7578458537286309,1
140,1.101515701497272e-08,0.6968312914391346,0.5492432435529278,0.6959774240292166,1
145,1.101515701497272e-08,0.7143853518724519,0.5822313724996314,0.7265192146255336,1
150,1.101515701497272e-08,0.7534453334762933,0.6249618235771995,0.7586655117191956,1
155,1.101515701497272e-08,0.7605640932125594,0.6609633444778814,0.7882281017333627,1
160,1.101515701497272e-08,0.7055129095763771,0.5716601612200286,0.7168798201385765,1
165,1.101515701497272e-08,0.6743741781667477,0.528313230033776,0.6776605464715146,1
170,1.101515701497272e-08,0.7182108941396868,0.5847073435601003,0.7189955214765122,1
175,1.102904403298566e-08,0.6174899852660433,0.500743123851755,0.6551926851090074,1
180,1.102904403298566e-08,0.7244098102715232,0.5832683394220514,0.722193318979542,1
185,1.102904403298566e-08,0.6896674656994576,0.572500231436925,0.717991092705422,1
190,1.102904403298566e-08,0.6518913954027473,0.5010730677549242,0.6510757833980202,1
195,1.1360010916032359e-08,0.63912835831387,0.6132950918248027,0.7508446370677945,1
200,1.1418084821640781e-08,0.6456816227018587,0.5600104623391543,0.7087384868579227,1
205,1.1418084821640781e-08,0.6965185830264637,0.5534100530312012,0.6972911907887286,1
210,1.1418084821640781e-08,0.7271038340200144,0.5945916277590384,0.7355453025861122,1
215,1.1418084821640781e-08,0.6805491391207381,0.5487109697915475,0.6931924587590605,1
220,1.1418084821640781e-08,0.7428708297651975,0.6085502996057397,0.7444336690783174,1
225,1.1418084821640781e-08,0.7873695118664159,0.6584347659263696,0.7806482523804209,1
230,1.1418084821640781e-08,0.6985949987908425,0.5675648859365109,0.7137956372655506,1
235,1.1418084821640781e-08,0.7475774956566348,0.6079352302848647,0.7431389341591954,1
240,1.1418084821640781e-08,0.7765171157569194,0.6510567747455177,0.7793857330571519,1
245,1.1418084821640781e-08,0.7883977310576897,0.6670222028142166,0.7903815091648062,1
250,1.1418084821640781e-08,0.7500100762456109,0.6189139312414846,0.7547777573194681,1
255,1.1418084821640781e-08,0.7497795273442612,0.6154046263912742,0.7495557956707618,1
260,1.1418084821640781e-08,0.6334694853237564,0.5112273072832554,0.6653559641770163,1
265,1.1418084821640781e-08,0.7285776830668473,0.5993895313656503,0.7386097397697997,1
270,1.1418084821640781e-08,0.7421983501083323,0.609131431289401,0.7460576736083815,1
275,1.1418084821640781e-08,0.7081630495060462,0.5754616641739819,0.7171850007228573,1
280,1.1418084821640781e-08,0.719890503318011,0.6014884585079238,0.7409631690627819,1
285,1.1418084821640781e-08,0.7144326430328869,0.5798544951948005,0.7208490388277613,1
290,1.1418084821640781e-08,0.6390978853803697,0.4876014842671442,0.6418927971899893,1
295,1.1418084821640781e-08,0.6658383247161561,0.529924049907455,0.6807485631767528,1
300,1.1418084821640781e-08,0.7881302645105536,0.6601381375680478,0.7829850058882866,1
305,1.1418084821640781e-08,0.7553561399266908,0.6165159707797693,0.7530872136995577,1
310,1.1418084821640781e-08,0.740375124644287,0.6024064440879163,0.7404973524074577,1
315,1.1418084821640781e-08,0.7460965557585787,0.6024288494871275,0.7387032156503716,1
320,1.1418084821640781e-08,0.6647221158518511,0.53327426045025,0.6763159236335854,1
325,1.1418084821640781e-08,0.7922201708966415,0.6673140429079911,0.7905031656640745,1
330,1.1418084821640781e-08,0.744785575048733,0.6196893037463653,0.7562917685063665,1
335,1.1418084821640781e-08,0.7205430684509397,0.5740449159565821,0.71461865689504,1
340,1.1418084821640781e-08,0.7395707653963587,0.6000578261336361,0.737021753084742,1
345,1.1418084821640781e-08,0.6899783093027627,0.5383184794514221,0.6818606885951489,1
350,1.1418084821640781e-08,0.734757741273719,0.6023559578017637,0.7424534955387181,1
355,1.1418084821640781e-08,0.7794492916783938,0.6493048320687949,0.7739653118643455,1
360,1.1418084821640781e-08,0.7631358861106022,0.6212486953647578,0.7552972463078258,1
365,1.1418084821640781e-08,0.7410177503572755,0.6110798568213253,0.7454666441020141,1
370,1.1418084821640781e-08,0.7320170121304193,0.5995186993683304,0.7379024084615773,1
375,1.1418084821640781e-08,0.7037736572566292,0.5580635629270703,0.7030985494983716,1
380,1.1418084821640781e-08,0.7611639437725374,0.6248879733428745,0.7605959604946803,1
385,1.1418084821640781e-08,0.7543185243262641,0.6302741849213294,0.7614585143889369,1
390,1.1418084821640781e-08,0.8051880791302877,0.6875570647827294,0.8070066318881336,1
395,1.1418084821640781e-08,0.7484342602892654,0.6130874346518533,0.7497836100188523,1
400,1.1418084821640781e-08,0.712344513627467,0.564214996866201,0.7078496728492047,1
405,1.1418084821640781e-08,0.7086000863219646,0.5682136238919634,0.7121577910319287,1
410,1.1418084821640781e-08,0.7634721932850276,0.6353627079229397,0.7683301448799376,1
415,1.1418084821640781e-08,0.765229144112013,0.6385898519352172,0.7654202453164768,1
420,1.1418084821640781e-08,0.7863543245661645,0.6591635750609703,0.782525881346946,1
425,1.1418084821640781e-08,0.7495890017052478,0.627744196701138,0.7616201795499644,1
430,1.1418084821640781e-08,0.66885472867155,0.5313200752568942,0.6818472939125925,1
435,1.1418084821640781e-08,0.7782885068547422,0.654443025789197,0.7813680252200486,1
440,1.1418084821640781e-08,0.7504627892269792,0.6175894010171403,0.7543742476503212,1
445,1.1418084821640781e-08,0.7438487037558246,0.6113466698370895,0.7481113513693228,1
450,1.1418084821640781e-08,0.7086800545133878,0.5642790472532296,0.7055158406209793,1
455,1.1661762558208487e-08,0.7097325757413475,0.5735929989307397,0.7167287195511026,1
460,1.1730323915155051e-08,0.6701554245929889,0.5680097210403026,0.7093360111696183,1
465,1.1730323915155051e-08,0.6519400400463352,0.5007778730440366,0.6508267408295123,1
470,1.1730323915155051e-08,0.7134357109847307,0.582723352002613,0.7263798212387433,1
475,1.1730323915155051e-08,0.7213182367992855,0.6041976309852952,0.7426686497862143,1
480,1.1736349590865149e-08,0.7223121262981944,0.5971216064673657,0.7371091398567786,1
485,1.1736349590865149e-08,0.7065441743976315,0.5673773332885794,0.7125412565341888,1
490,1.1736349590865149e-08,0.6474102203075371,0.5009704573654753,0.6543977170097639,1
495,1.1736349590865149e-08,0.7348077394646023,0.5983461722829699,0.7336311929296777,1
500,1.1736349590865149e-08,0.6973981719079758,0.5577997485104722,0.7026450326236728,1
505,1.1736349590865149e-08,0.6972290933849242,0.5627422420661357,0.7060985890913973,1
510,1.1736349590865149e-08,0.7014610561437187,0.5651258496094954,0.7085676213109261,1
515,1.1736349590865149e-08,0.7681915306915308,0.6416939240308013,0.771789093870803,1
520,1.1736349590865149e-08,0.6597634756233125,0.5557927526595066,0.7040612202824289,1
525,1.1736349590865149e-08,0.7175674123093022,0.5768571883144155,0.7197322141831255,1
530,1.1736349590865149e-08,0.6658057590462132,0.5204617378028464,0.6677789322196529,1
535,1.1736349590865149e-08,0.7222244321057529,0.573726720921812,0.714640100450904,1
540,1.1736349590865149e-08,0.726839378658264,0.5839191760695409,0.72077527169326,1
545,1.1736349590865149e-08,0.7304847309154753,0.5947006496930752,0.7340047303791829,1
550,1.1736349590865149e-08,0.716743095703364,0.5746610338235801,0.7144973240062853,1
555,1.1736349590865149e-08,0.678610864253279,0.5287727426545279,0.6767297557022426,1
560,1.1736349590865149e-08,0.7234664830640063,0.5892888925136411,0.7270464159612632,1
565,1.1736349590865149e-08,0.7175234871958298,0.5818555548962902,0.7233176909611487,1
570,1.1736349590865149e-08,0.7818177727749452,0.6572122761287319,0.7837490549853016,1
575,1.1736349590865149e-08,0.7145309784241672,0.5673452280747233,0.7099961816417114,1
580,1.1736349590865149e-08,0.6895181778050714,0.5334058790189099,0.6786425702543952,1
585,1.1736349590865149e-08,0.7155437904792912,0.5912805923342909,0.7312263597773379,1
590,1.1736349590865149e-08,0.6980193468677379,0.5488683844797191,0.6932884684503536,1
595,1.1736349590865149e-08,0.7369225889349729,0.6152067832949841,0.7501359661671223,1
600,1.1736349590865149e-08,0.6649119289341167,0.51989907929888,0.6689654718101271,1
605,1.1736349590865149e-08,0.7400887668689526,0.6056456067998174,0.7441361879821319,1
610,1.1736349590865149e-08,0.6892501041365852,0.562542940645263,0.7102893396868818,1
615,1.1736349590865149e-08,0.6588525995119017,0.5346090450479107,0.6831263568488829,1
620,1.1736349590865149e-08,0.6939573084394056,0.5521750291733596,0.6972451786743141,1
625,1.1736349590865149e-08,0.7294693505477821,0.5863311559742285,0.7239165616812148,1
630,1.1736349590865149e-08,0.701509420136871,0.5589991993930289,0.7026634565901512,1
635,1.1736349590865149e-08,0.7355450243866136,0.6057719712592302,0.7406552973019898,1
640,1.1736349590865149e-08,0.702128904425086,0.5652084257352659,0.7114551251851893,1
645,1.1736349590865149e-08,0.7444951825111783,0.6126563308232927,0.749626317206077,1
650,1.1736349590865149e-08,0.7264200052899742,0.5968227457841814,0.7333038428367421,1
655,1.1736349590865149e-08,0.6986029054269508,0.5538985933897111,0.6962244955931595,1
660,1.1736349590865149e-08,0.6957950180403037,0.5556049346674451,0.700590269453112,1
665,1.1736349590865149e-08,0.7997120569488991,0.6761668992957398,0.7947207164576833,1
670,1.1736349590865149e-08,0.663680697336528,0.5249978161707483,0.6746961771036857,1
675,1.1736349590865149e-08,0.6928682548006593,0.5564487439920561,0.7013398802820648,1
680,1.1736349590865149e-08,0.7596218844412859,0.623643067008905,0.7587857863860897,1
685,1.1736349590865149e-08,0.7529602926790749,0.6171416337489242,0.7499437803169314,1
690,1.1736349590865149e-08,0.7762889687425293,0.642944358451321,0.7706120360518979,1
695,1.1736349590865149e-08,0.68413462898757,0.5455219413724437,0.6901551795808716,1
700,1.1736349590865149e-08,0.6983684835594021,0.5716854974983457,0.7157409872167594,1
705,1.1736349590865149e-08,0.7009971004037052,0.5599833889922498,0.7044021477786946,1
710,1.1736349590865149e-08,0.702692713489927,0.5645533828532071,0.7101964594909117,1
715,1.1736349590865149e-08,0.7188645452319343,0.5747583346525438,0.7138775576350359,1
720,1.1736349590865149e-08,0.7456850157830549,0.6057241504315394,0.7392256628030599,1
