execution,best_adapta,JaccarI,JaccarP,SoresP
0,1.1836554172678693e-08,0.7744308936459272,0.6393017196542325,0.7706102176993682
1,1.1899616111045666e-08,0.7894117038982881,0.6600689750938086,0.7850701411608498
