iteration,best_adapta,JaccarI,JaccarP,SoresP,execution
5,3.7842684039100697e-10,0.3499233788995044,0.36306888837691315,0.5218552163726008,0
10,4.889062511248513e-10,0.37984409175796735,0.35157943356419374,0.5093741730024951,0
15,4.889062511248513e-10,0.450690363205792,0.404817733836799,0.5666612161615958,0
20,5.971723963075364e-10,0.6070142409501678,0.49687867869867614,0.6544787193064541,0
25,6.03673538693106e-10,0.5526047660502929,0.6147349273875576,0.7520098917502428,0
30,6.057746348409144e-10,0.6723823919212588,0.5686731229893203,0.7146488564168608,0
35,2.103242648202917e-09,0.4259109272357313,0.4797455764045212,0.6388683898007969,0
40,5.107751159809362e-09,0.5159809219956458,0.5353703561597853,0.6890649950796638,0
45,1.1069777472581374e-08,0.6816828665759657,0.608364324924622,0.748944754690314,0
50,1.1457597778522057e-08,0.7240922009420464,0.5817008667469127,0.7224880415679058,0
55,1.152342084667887e-08,0.780369259249783,0.6680037560697024,0.79106395854732,0
60,1.152342084667887e-08,0.7226397135928069,0.5949262148719385,0.7372108690309995,0
65,1.152342084667887e-08,0.7097226195292435,0.573020918607676,0.71802404580607,0
70,1.152342084667887e-08,0.7933698800513229,0.692343698743998,0.8105835432489463,0
75,1.152342084667887e-08,0.7292351462841191,0.6016401192675412,0.7437352210264562,0
80,1.152342084667887e-08,0.8101724590243681,0.7017489386037113,0.8181373697762672,0
85,1.152342084667887e-08,0.7278837386774342,0.5969312162355791,0.7373024621595133,0
90,1.152342084667887e-08,0.7267199531851468,0.6050782891457491,0.7441600503269281,0
95,1.152342084667887e-08,0.7665950521987165,0.6342765621061527,0.7674864457142193,0
100,1.152342084667887e-08,0.6787991582361108,0.5428509119373754,0.6917139481221942,0
105,1.152342084667887e-08,0.7633295729646231,0.6238375749412484,0.7586385833900964,0
110,1.152342084667887e-08,0.804413415197729,0.6857955864459615,0.8057395485622144,0
115,1.152342084667887e-08,0.758957988653551,0.6309819248525628,0.7635774263498666,0
120,1.152342084667887e-08,0.7957125930294145,0.6743377916138846,0.7943755346237731,0
125,1.152342084667887e-08,0.7224543067887843,0.5933344701007749,0.7357890245163414,0
130,1.152342084667887e-08,0.7252482472859618,0.5911096218156086,0.7333400903446018,0
135,1.152342084667887e-08,0.7523345693858875,0.6138661944499184,0.7516308960022557,0
140,1.152342084667887e-08,0.7615682415089019,0.619358360525292,0.753164880342929,0
145,1.152342084667887e-08,0.7604494206942841,0.6373141580315974,0.7695570946367707,0
150,1.152342084667887e-08,0.7996113960381248,0.681663104662567,0.8018703503741269,0
155,1.152342084667887e-08,0.7837925299483607,0.665672728305149,0.7902979786907587,0
160,1.152342084667887e-08,0.7822108437562515,0.6556598332918914,0.7834202471698214,0
165,1.152342084667887e-08,0.7573413629141182,0.6209415634684962,0.7567470612605686,0
170,1.152342084667887e-08,0.7660042846903716,0.6445962121778932,0.7743529389159975,0
175,1.152342084667887e-08,0.7405948654948274,0.6042297505258507,0.7437531187064272,0
180,1.152342084667887e-08,0.7083863111589732,0.5818226278281561,0.7262216402301729,0
185,1.152342084667887e-08,0.7309464141366759,0.5993738566686782,0.7410478567685767,0
190,1.152342084667887e-08,0.7842353938112984,0.6664465674606032,0.7919113683868975,0
195,1.152342084667887e-08,0.8143371142384019,0.700267840498206,0.8167740103550454,0
200,1.152342084667887e-08,0.7418976277863134,0.6035006679884424,0.7423689118123089,0
205,1.152342084667887e-08,0.7998941710945651,0.6905775995214273,0.8106163140741321,0
210,1.152342084667887e-08,0.8335486418561754,0.7275241875070044,0.8343122427918838,0
215,1.152342084667887e-08,0.8274302189420868,0.7112783334454086,0.8222977301560933,0
220,1.1538273861887976e-08,0.7571199426075588,0.645732753941621,0.7766530950597551,0
225,1.1538273861887976e-08,0.7412837525582623,0.6135169213272039,0.7524878191772224,0
230,1.1538273861887976e-08,0.7631565234635412,0.6366495133186223,0.7696858242825411,0
235,1.1538273861887976e-08,0.7719208878757149,0.648927086006274,0.7789765754144979,0
240,1.1538273861887976e-08,0.6693582499860213,0.515229863315622,0.6663182070918706,0
245,1.1538273861887976e-08,0.7507606037275801,0.6131228162698542,0.7493835288191365,0
250,1.1538273861887976e-08,0.7312127119144664,0.59151446227591,0.7328474453499642,0
255,1.1538273861887976e-08,0.8356616995548884,0.7249117671854115,0.8323175054716178,0
260,1.160477502189453e-08,0.6102164638671347,0.6203126705847082,0.7572794234395155,0
265,1.160477502189453e-08,0.6920797875788962,0.5580613096638322,0.7043471228470267,0
270,1.160477502189453e-08,0.6775612467680204,0.5368988380802007,0.6875841733811828,0
275,1.160477502189453e-08,0.6891925315722107,0.5405902346040945,0.6907332609461398,0
280,1.160477502189453e-08,0.7241811508499283,0.596364811977749,0.7359800647900219,0
285,1.160477502189453e-08,0.6825846588547123,0.5460614347161992,0.6961760883395522,0
290,1.160477502189453e-08,0.680685574072618,0.5418239292073848,0.6933078755690247,0
295,1.160477502189453e-08,0.6932555659828387,0.5536728309365253,0.6994517008671651,0
300,1.160477502189453e-08,0.6885259966810768,0.5435651290379147,0.689316498341188,0
305,1.1653476208571761e-08,0.6210379695028818,0.5910485397465273,0.7324707103501461,0
310,1.1653476208571761e-08,0.7248547482563338,0.5864628117438246,0.7270476845176461,0
315,1.1731223911021147e-08,0.7043299288526327,0.5674557507245124,0.7131858558807043,0
320,1.1731223911021147e-08,0.7919733230878743,0.6705948337222415,0.7935457165968061,0
325,1.1731223911021147e-08,0.7374345410195398,0.6179419357406952,0.7546149723481744,0
330,1.1731223911021147e-08,0.7316458340299696,0.6109137588348583,0.751002485621809,0
335,1.1731223911021147e-08,0.7256503186069749,0.6071568329571981,0.7461678108220741,0
340,1.1731223911021147e-08,0.7234899906187083,0.5970769384275154,0.7406362470800673,0
345,1.1731223911021147e-08,0.7137389158134536,0.5722792228732305,0.7145829338149515,0
350,1.1754332120445336e-08,0.743910557273168,0.6739836316993534,0.7974509063649499,0
355,1.1754332120445336e-08,0.7574197302525476,0.6241804244442948,0.7597380024653897,0
360,1.1754332120445336e-08,0.7533549287161257,0.6131853032814754,0.7488897092564458,0
365,1.1754332120445336e-08,0.8070870568677587,0.677009512755522,0.7953118267707192,0
370,1.1754332120445336e-08,0.7473641459064575,0.614793600974001,0.7510314446504508,0
375,1.1754332120445336e-08,0.7645546886129962,0.6346817477820402,0.7676798078093057,0
380,1.1754332120445336e-08,0.7418531575793045,0.6100595329929914,0.7485802421768456,0
385,1.1754332120445336e-08,0.7416924354359856,0.6263654972549475,0.7608210424334534,0
390,1.1754332120445336e-08,0.7385382772637673,0.5969357315139183,0.736587566199314,0
395,1.1754332120445336e-08,0.7852949468415272,0.6549969600140316,0.7799434148138275,0
400,1.1754332120445336e-08,0.6976821758297506,0.5578474539110949,0.7067928075535569,0
405,1.1804976732153721e-08,0.6813797056057117,0.5986898194002764,0.7385464895754201,0
410,1.1804976732153721e-08,0.6905103739856061,0.5577175193604959,0.705291770428477,0
415,1.1804976732153721e-08,0.70374135429605,0.5750387147293219,0.720753418475168,0
420,1.1869770794688942e-08,0.7262435305778958,0.6087662840290011,0.7482743955346653,0
425,1.1869770794688942e-08,0.6964822601432509,0.5870617247928455,0.7294378291414214,0
430,1.1869770794688942e-08,0.7020383946596536,0.5658331872336555,0.7105058334871097,0
435,1.1869770794688942e-08,0.721693552214708,0.604793436837777,0.7463824529031463,0
440,1.1869770794688942e-08,0.7286846724540222,0.5872915340116367,0.7281596427794456,0
445,1.1869770794688942e-08,0.7014764012313033,0.5608565973569007,0.7056264706814243,0
450,1.1869770794688942e-08,0.7564378522711855,0.6205784229703857,0.7547482142453643,0
455,1.1869770794688942e-08,0.7525786419749269,0.6249306346998406,0.7597562100865792,0
460,1.1869770794688942e-08,0.713500112145623,0.5808499719748842,0.7230013101777533,0
465,1.1869770794688942e-08,0.7506245479284696,0.6145853994751047,0.7491455315586046,0
470,1.1869770794688942e-08,0.7090141387871006,0.5743735458588447,0.7132782052105442,0
475,1.1869770794688942e-08,0.7236552791893348,0.5903863045002473,0.7302070689122941,0
480,1.1869770794688942e-08,0.7189311505487975,0.5944684160994043,0.7349213117335817,0
485,1.1869770794688942e-08,0.6779616754074959,0.544529525950172,0.6938018807043793,0
490,1.1869770794688942e-08,0.7352315335545471,0.5874472255796644,0.7256333486176823,0
495,1.1869770794688942e-08,0.6888721625047733,0.5423067071132663,0.6885861494209047,0
500,1.1869770794688942e-08,0.7789703216173804,0.6580787728162757,0.7800719147060428,0
505,1.1869770794688942e-08,0.7079328714132636,0.5654825683120004,0.7100597029781837,0
510,1.1869770794688942e-08,0.7085796723438622,0.5630305852200842,0.7097221064795812,0
515,1.1869770794688942e-08,0.7596729938448205,0.6263077960598996,0.7587947668510852,0
520,1.1869770794688942e-08,0.7423720471708086,0.6082269186174033,0.74532514334571,0
525,1.1869770794688942e-08,0.7332428789343134,0.6165820301865933,0.7536982465472726,0
530,1.1869770794688942e-08,0.7478663273812913,0.6392200195646333,0.769192147864291,0
535,1.1869770794688942e-08,0.7252947285701805,0.5937938876302856,0.7338646197087823,0
540,1.1869770794688942e-08,0.669383683147873,0.5263193312052821,0.6771135561220823,0
545,1.1869770794688942e-08,0.6802331058652008,0.5406387289182667,0.6900073742996259,0
550,1.1869770794688942e-08,0.7088976096716033,0.5888141563984505,0.7329642235805846,0
555,1.1869770794688942e-08,0.6868158816301231,0.5654510612536048,0.7135272388368444,0
560,1.1869770794688942e-08,0.6845664906154203,0.5605465913972665,0.7082342422103399,0
565,1.1869770794688942e-08,0.7261042200928682,0.5984444577810143,0.7370641321082951,0
570,1.1869770794688942e-08,0.7848732150202737,0.6670503852429946,0.7897120583318531,0
575,1.1869770794688942e-08,0.7654490389784506,0.6361327329066212,0.7686990614756672,0
580,1.1869770794688942e-08,0.7616708999061941,0.6218672175256669,0.7555971585322234,0
585,1.1869770794688942e-08,0.6285333087964667,0.48442339218545727,0.6411688159472541,0
590,1.1869770794688942e-08,0.7595895843444863,0.6378769041591117,0.7698867539758171,0
595,1.1869770794688942e-08,0.6898481921701736,0.5358924682771186,0.6821517258193259,0
600,1.1869770794688942e-08,0.699034226485207,0.5598762137683305,0.7052794687826958,0
605,1.1869770794688942e-08,0.6852858532554094,0.5548240675365342,0.7047255485638406,0
610,1.1869770794688942e-08,0.6991739937431373,0.5848046149708325,0.7283348928362913,0
615,1.1869770794688942e-08,0.6937603337113141,0.5608403134801885,0.7070540288407352,0
620,1.1869770794688942e-08,0.6291005014173228,0.4891478351868407,0.6470053495986325,0
625,1.1869770794688942e-08,0.7895807237138507,0.6660434776903272,0.790063232069353,0
630,1.1869770794688942e-08,0.7575863731307487,0.6252237636192506,0.7584485985512197,0
635,1.1869770794688942e-08,0.7441680934972991,0.6112145852304216,0.7491540304919877,0
640,1.1869770794688942e-08,0.7613539252858137,0.6303107423789741,0.7617360076721102,0
645,1.1869770794688942e-08,0.6646799470070884,0.5215774842325654,0.6745841475966292,0
650,1.1869770794688942e-08,0.7372786035582732,0.6033640554652733,0.7417286217295154,0
655,1.1869770794688942e-08,0.7089463626615328,0.5666099572821307,0.7114692497886155,0
660,1.1869770794688942e-08,0.6579009989742702,0.5099858726946189,0.6640459838012187,0
665,1.1869770794688942e-08,0.7153000188474906,0.578062393306395,0.7188094657649299,0
670,1.1869770794688942e-08,0.732746333855725,0.6127732689099913,0.7496452103083685,0
675,1.1869770794688942e-08,0.7049154391646651,0.555739832816127,0.700878924168657,0
680,1.1869770794688942e-08,0.7035056184307991,0.5590215425847839,0.7049018459978817,0
685,1.1869770794688942e-08,0.7176967874078297,0.5698872503716725,0.7131746188911606,0
690,1.1869770794688942e-08,0.6938722282762532,0.5679098671301142,0.7136590421056651,0
695,1.1869770794688942e-08,0.7150877082249633,0.5830728640818718,0.7259313034956234,0
700,1.1869770794688942e-08,0.6748283865543928,0.5348219826742118,0.6860654976923932,0
705,1.1869770794688942e-08,0.6523050583938097,0.510898636290302,0.6589036794628488,0
710,1.1869770794688942e-08,0.7279461265142381,0.5907054737602822,0.7322222017366032,0
715,1.1869770794688942e-08,0.6983821953378195,0.5471888430414341,0.6966025458158686,0
