execution,best_adapta,JaccarI,JaccarP,SoresP
0,1.188602041471902e-08,0.7038940915013497,0.5650441174101914,0.7124385239810873
1,1.1899616111045666e-08,0.7301561504038673,0.5913904498305764,0.7323833985302035
