execution,best_adapta,JaccarI,JaccarP,SoresP
0,1.1899616111045666e-08,0.6874796378121828,0.5428955337469039,0.6926443179277596
1,1.1900513707437775e-08,0.7587276826110312,0.6286263779782899,0.7609356114556521
