execution,best_adapta,JaccarI,JaccarP,SoresP
0,6.282659065890484e-10,0.8441107041107041,0.736719266753164,0.84363737316886
1,1.181767118370906e-08,0.7745835016622277,0.6563840926930152,0.7801234801178206
