execution,best_adapta,JaccarI,JaccarP,SoresP
0,6.282659065890484e-10,0.8593581022152452,0.7599393183240568,0.8587547103051787
1,1.1418084821640781e-08,0.8086061617629507,0.6988351533367927,0.814220544050486
