execution,best_adapta,JaccarI,JaccarP,SoresP
0,1.1869770794688942e-08,0.5733530945301789,0.43986520502153603,0.5987575397730862
1,1.1892945407208131e-08,0.6158055381025969,0.5086347034671458,0.6641538910335832
