execution,best_adapta,JaccarI,JaccarP,SoresP
0,1.1836554172678693e-08,0.8367377484047619,0.7341821421188856,0.8385133858743503
1,1.1874519854554338e-08,0.7117757648025496,0.5667220104192803,0.7075789399551933
