execution,best_adapta,JaccarI,JaccarP,SoresP
0,1.1869770794688942e-08,0.700068406634454,0.5585259435418417,0.7006621297396994
1,1.1906565436041241e-08,0.6999682556500738,0.5441484239726869,0.6898739171076225
