execution,best_adapta,JaccarI,JaccarP,SoresP
0,1.1906565436041241e-08,0.6785440544798835,0.5227054542829264,0.671077145878407
1,1.1842090788604315e-08,0.715791855785054,0.5765176595748392,0.7189563195611931
