execution,best_adapta,JaccarI,JaccarP,SoresP
0,1.1836554172678693e-08,0.7135034456527504,0.5755661093811549,0.7224846835311427
1,1.188602041471902e-08,0.7435682483033081,0.6148624587020142,0.7531928419439169
