execution,best_adapta,JaccarI,JaccarP,SoresP
0,6.279897728015686e-10,0.782626172998844,0.6642415267255128,0.7925053074504458
1,1.1906565436041241e-08,0.6678242425841465,0.5405487566462179,0.6904252020778388
